id_orden,id_producto,cantidad_comprada,precio_producto,total_orden
22464,12,4,74.56,298.24
22465,8,3,28.28,84.84
22466,2,5,106.39,531.95
22467,7,3,110.63,331.89
22468,15,4,187.04,748.16
22469,11,1,10.92,10.92
22470,6,5,126.79,633.95
22471,15,5,198.65,993.25
22472,4,4,64.87,259.48
22473,13,1,95.61,95.61
22474,9,5,183.73,918.65
22475,15,2,144.73,289.46
22476,15,1,66.04,66.04
22477,5,4,58.96,235.84
22478,2,2,100.58,201.16
22479,4,5,127.32,636.6
22480,3,4,138.09,552.36
22481,6,2,21.07,42.14
22482,5,3,185.19,555.57
22483,17,5,136.07,680.35
22484,7,1,107.19,107.19
22485,4,1,91.88,91.88
22486,10,3,87.75,263.25
22487,6,3,17.76,53.28
22488,11,1,130.83,130.83
22489,1,2,115.17,230.34
22490,3,4,53.65,214.6
22491,7,2,37.07,74.14
22492,3,4,38.01,152.04
22493,4,2,153.17,306.34
22494,18,2,134.1,268.2
22495,8,2,145.2,290.4
22496,13,5,31.89,159.45
22497,1,5,160.07,800.35
22498,6,1,82.45,82.45
22499,12,5,109.76,548.8
22500,14,3,122.45,367.35
22501,13,2,133.58,267.16
22502,2,1,45.2,45.2
22503,8,4,89.7,358.8
22504,14,5,120.87,604.35
22505,2,3,147.88,443.64
22506,9,5,143.65,718.25
22507,11,2,175.81,351.62
22508,15,1,140.83,140.83
22509,18,5,170.5,852.5
22510,2,5,116.93,584.65
22511,13,1,113.94,113.94
22512,3,1,145.16,145.16
22513,18,4,121.54,486.16
22514,16,1,10.69,10.69
22515,17,4,13.21,52.84
22516,9,1,113.13,113.13
22517,10,3,44.47,133.41
22518,8,1,36.41,36.41
22519,4,2,181.85,363.7
22520,10,3,47.61,142.83
22521,2,1,118.5,118.5
22522,18,3,152.69,458.07
22523,17,2,31.53,63.06
22524,2,5,18.24,91.2
22525,18,4,76.31,305.24
22526,18,2,103.01,206.02
22527,15,5,36.1,180.5
22528,16,3,115.9,347.7
22529,3,1,77.9,77.9
22530,2,2,124.38,248.76
22531,13,5,185.44,927.2
22532,12,1,169.34,169.34
22533,13,4,94.59,378.36
22534,11,5,77.4,387.0
22535,7,3,139.73,419.19
22536,4,4,120.94,483.76
22537,18,1,92.27,92.27
22538,7,4,10.51,42.04
22539,12,4,127.1,508.4
22540,6,3,70.61,211.83
22541,7,4,147.83,591.32
22542,3,1,197.62,197.62
22543,3,4,34.84,139.36
22544,16,2,117.13,234.26
22545,7,2,155.9,311.8
22546,17,5,85.97,429.85
22547,17,2,72.07,144.14
22548,12,2,48.48,96.96
22549,14,3,182.94,548.82
22550,4,1,35.95,35.95
22551,15,1,12.99,12.99
22552,6,4,99.93,399.72
22553,12,2,64.69,129.38
22554,12,2,57.51,115.02
22555,13,2,149.28,298.56
22556,13,4,178.06,712.24
22557,18,4,64.21,256.84
22558,13,3,94.15,282.45
22559,5,1,121.64,121.64
22560,8,1,59.54,59.54
22561,6,4,93.87,375.48
22562,7,1,30.61,30.61
22563,15,4,98.92,395.68
22564,9,3,179.23,537.69
22565,8,5,63.7,318.5
22566,16,1,191.33,191.33
22567,1,2,55.1,110.2
22568,14,3,122.45,367.35
22569,7,1,17.8,17.8
22570,11,3,14.52,43.56
22571,7,1,84.75,84.75
22572,17,4,136.37,545.48
22573,15,3,192.08,576.24
22574,11,4,168.94,675.76
22575,5,5,92.26,461.3
22576,16,1,40.7,40.7
22577,13,4,16.71,66.84
22578,7,3,174.29,522.87
22579,14,4,51.46,205.84
22580,4,1,152.29,152.29
22581,5,2,75.3,150.6
22582,7,4,57.16,228.64
22583,15,3,116.79,350.37
22584,13,2,182.37,364.74
22585,13,3,122.42,367.26
22586,10,1,133.54,133.54
22587,4,1,122.91,122.91
22588,9,5,98.74,493.7
22589,9,4,13.44,53.76
22590,2,2,22.11,44.22
22591,2,3,197.19,591.57
22592,4,1,197.4,197.4
22593,11,1,103.1,103.1
22594,13,2,39.58,79.16
22595,4,5,122.19,610.95
22596,4,4,105.38,421.52
22597,4,5,111.86,559.3
22598,5,2,12.51,25.02
22599,5,5,131.9,659.5
22600,5,4,94.08,376.32
22601,10,1,161.99,161.99
22602,14,3,66.57,199.71
22603,11,4,58.28,233.12
22604,11,5,154.92,774.6
22605,12,1,77.37,77.37
22606,14,3,154.96,464.88
22607,16,1,123.51,123.51
22608,16,1,30.36,30.36
22609,14,5,196.13,980.65
22610,15,3,111.93,335.79
22611,15,5,158.17,790.85
22612,16,1,59.52,59.52
22613,12,4,40.8,163.2
22614,8,4,31.73,126.92
22615,6,4,119.79,479.16
22616,10,5,196.63,983.15
22617,7,1,186.93,186.93
22618,11,4,110.95,443.8
22619,14,3,154.78,464.34
22620,6,3,151.23,453.69
22621,9,1,126.53,126.53
22622,17,2,61.81,123.62
22623,9,3,24.3,72.9
22624,10,3,34.66,103.98
22625,15,4,73.57,294.28
22626,10,5,92.28,461.4
22627,17,4,109.3,437.2
22628,4,5,135.18,675.9
22629,18,4,143.11,572.44
22630,15,2,71.21,142.42
22631,1,3,109.62,328.86
22632,12,4,160.96,643.84
22633,7,2,106.79,213.58
22634,18,5,125.72,628.6
22635,5,2,28.92,57.84
22636,11,2,76.43,152.86
22637,16,3,98.44,295.32
22638,5,1,158.42,158.42
22639,13,3,24.42,73.26
22640,18,2,78.37,156.74
22641,2,5,19.39,96.95
22642,8,4,27.86,111.44
22643,15,3,148.29,444.87
22644,1,1,74.81,74.81
22645,3,3,54.28,162.84
22646,7,5,163.53,817.65
22647,6,4,99.27,397.08
22648,17,5,136.07,680.35
22649,6,2,93.68,187.36
22650,18,2,54.77,109.54
22651,15,5,158.17,790.85
22652,14,2,23.9,47.8
22653,14,4,149.86,599.44
22654,11,5,199.06,995.3
22655,6,5,59.41,297.05
22656,16,3,191.77,575.31
22657,17,4,132.86,531.44
22658,1,2,128.52,257.04
22659,3,1,42.61,42.61
22660,4,3,111.1,333.3
22661,12,5,104.67,523.35
22662,2,3,171.15,513.45
22663,14,1,73.73,73.73
22664,4,3,32.72,98.16
22665,11,4,61.64,246.56
22666,10,3,52.73,158.19
22667,7,3,144.42,433.26
22668,13,2,33.17,66.34
22669,13,3,53.38,160.14
22670,14,3,119.63,358.89
22671,2,5,122.81,614.05
22672,17,4,140.55,562.2
22673,4,5,130.4,652.0
22674,7,4,38.56,154.24
22675,14,5,64.43,322.15
22676,13,5,79.1,395.5
22677,4,2,142.6,285.2
22678,2,3,144.39,433.17
22679,8,3,139.65,418.95
22680,13,4,94.83,379.32
22681,15,1,140.38,140.38
22682,11,3,57.04,171.12
22683,11,4,81.64,326.56
22684,16,4,17.4,69.6
22685,2,3,68.05,204.15
22686,13,4,150.03,600.12
22687,16,3,18.97,56.91
22688,11,2,182.78,365.56
22689,4,1,56.66,56.66
22690,16,2,48.94,97.88
22691,13,3,44.88,134.64
22692,2,4,23.1,92.4
22693,13,4,155.58,622.32
22694,1,2,74.77,149.54
22695,13,5,119.34,596.7
22696,11,1,123.65,123.65
22697,8,2,187.79,375.58
22698,13,1,51.26,51.26
22699,4,3,158.35,475.05
22700,8,4,71.35,285.4
22701,12,2,100.82,201.64
22702,18,3,131.67,395.01
22703,4,4,107.33,429.32
22704,17,1,81.11,81.11
22705,15,2,30.35,60.7
22706,14,1,33.18,33.18
22707,12,1,62.43,62.43
22708,2,5,194.76,973.8
22709,1,2,22.09,44.18
22710,8,1,111.63,111.63
22711,14,4,15.09,60.36
22712,14,5,96.11,480.55
22713,5,2,122.15,244.3
22714,1,2,117.93,235.86
22715,2,4,19.04,76.16
22716,16,1,43.89,43.89
22717,9,1,159.28,159.28
22718,15,5,199.36,996.8
22719,17,3,99.19,297.57
22720,9,4,187.97,751.88
22721,4,5,141.26,706.3
22722,8,2,195.96,391.92
22723,15,5,104.96,524.8
22724,9,2,130.45,260.9
22725,9,5,180.01,900.05
22726,17,2,188.39,376.78
22727,18,4,99.62,398.48
22728,11,3,128.42,385.26
22729,5,2,172.32,344.64
22730,11,1,119.19,119.19
22731,7,2,10.27,20.54
22732,7,4,143.8,575.2
22733,5,5,25.8,129.0
22734,4,2,70.87,141.74
22735,1,2,95.94,191.88
22736,14,4,133.14,532.56
22737,16,1,175.6,175.6
22738,6,1,49.65,49.65
22739,1,5,105.47,527.35
22740,4,1,141.53,141.53
22741,6,1,137.31,137.31
22742,17,4,152.32,609.28
22743,13,2,75.68,151.36
22744,9,4,35.96,143.84
22745,7,5,164.27,821.35
22746,1,1,87.22,87.22
22747,6,5,144.42,722.1
22748,18,4,139.38,557.52
22749,5,3,127.32,381.96
22750,6,3,127.7,383.1
22751,11,4,63.69,254.76
22752,4,5,45.52,227.6
22753,7,1,31.28,31.28
22754,16,5,166.93,834.65
22755,9,3,104.16,312.48
22756,12,1,196.22,196.22
22757,16,5,74.53,372.65
22758,16,5,89.0,445.0
22759,9,2,141.27,282.54
22760,9,3,27.47,82.41
22761,2,1,12.16,12.16
22762,15,4,163.44,653.76
22763,10,5,175.28,876.4
22764,3,5,145.35,726.75
22765,8,2,127.97,255.94
22766,8,3,160.49,481.47
22767,9,5,102.58,512.9
22768,2,3,192.27,576.81
22769,13,4,134.79,539.16
22770,2,2,54.61,109.22
22771,13,1,14.02,14.02
22772,4,5,21.31,106.55
22773,3,3,57.64,172.92
22774,9,4,151.9,607.6
22775,11,4,179.98,719.92
22776,2,2,30.76,61.52
22777,1,2,45.98,91.96
22778,3,3,112.63,337.89
22779,14,4,97.24,388.96
22780,10,5,12.7,63.5
22781,9,1,76.64,76.64
22782,10,2,48.01,96.02
22783,5,1,15.88,15.88
22784,13,1,125.57,125.57
22785,5,1,60.78,60.78
22786,14,2,18.36,36.72
22787,10,5,21.56,107.8
22788,3,1,59.8,59.8
22789,18,3,189.77,569.31
22790,16,1,198.78,198.78
22791,3,3,137.32,411.96
22792,17,3,19.68,59.04
22793,10,2,61.56,123.12
22794,16,2,145.51,291.02
22795,2,4,115.64,462.56
22796,9,2,131.43,262.86
22797,2,2,145.73,291.46
22798,5,4,169.63,678.52
22799,9,2,47.31,94.62
22800,3,2,73.79,147.58
22801,14,3,41.52,124.56
22802,4,5,63.96,319.8
22803,16,3,59.31,177.93
22804,8,2,176.85,353.7
22805,14,3,26.04,78.12
22806,18,4,189.27,757.08
22807,18,2,188.42,376.84
22808,2,2,170.93,341.86
22809,11,1,148.08,148.08
22810,16,1,40.7,40.7
22811,18,4,101.41,405.64
22812,17,2,105.97,211.94
22813,17,3,94.35,283.05
22814,7,4,83.7,334.8
22815,6,3,146.0,438.0
22816,18,2,77.12,154.24
22817,11,4,142.44,569.76
22818,11,5,43.12,215.6
22819,10,4,127.65,510.6
22820,16,2,112.0,224.0
22821,14,1,137.97,137.97
22822,2,2,157.38,314.76
22823,14,4,112.03,448.12
22824,2,1,48.6,48.6
22825,4,4,182.12,728.48
22826,18,2,188.42,376.84
22827,14,1,121.61,121.61
22828,7,4,68.27,273.08
22829,13,4,155.72,622.88
22830,11,4,33.31,133.24
22831,14,1,153.8,153.8
22832,1,2,74.68,149.36
22833,2,3,156.14,468.42
22834,13,4,182.24,728.96
22835,4,3,22.77,68.31
22836,3,4,138.92,555.68
22837,1,3,105.61,316.83
22838,1,5,163.84,819.2
22839,14,1,79.8,79.8
22840,15,4,195.86,783.44
22841,5,2,129.17,258.34
22842,12,3,171.51,514.53
22843,16,5,166.93,834.65
22844,17,1,83.05,83.05
22845,13,1,95.61,95.61
22846,15,5,86.26,431.3
22847,5,5,106.82,534.1
22848,16,5,148.76,743.8
22849,6,4,31.74,126.96
22850,12,4,142.8,571.2
22851,10,2,73.97,147.94
22852,13,1,55.63,55.63
22853,13,4,197.26,789.04
22854,15,5,13.18,65.9
22855,17,2,140.85,281.7
22856,9,1,112.67,112.67
22857,2,1,14.84,14.84
22858,12,3,44.89,134.67
22859,13,2,11.08,22.16
22860,15,2,162.76,325.52
22861,12,4,102.51,410.04
22862,15,4,170.91,683.64
22863,3,5,170.86,854.3
22864,7,1,184.61,184.61
22865,8,1,36.41,36.41
22866,17,2,80.48,160.96
22867,17,4,148.3,593.2
22868,13,4,182.24,728.96
22869,9,2,95.12,190.24
22870,3,2,83.63,167.26
22871,5,5,48.03,240.15
22872,11,3,188.47,565.41
22873,3,3,147.13,441.39
22874,4,3,43.85,131.55
22875,8,4,161.37,645.48
22876,7,4,14.04,56.16
22877,15,3,148.92,446.76
22878,4,3,170.28,510.84
22879,6,3,184.4,553.2
22880,2,1,126.08,126.08
22881,16,5,113.13,565.65
22882,7,2,30.57,61.14
22883,1,4,16.38,65.52
22884,9,1,155.44,155.44
22885,9,5,189.4,947.0
22886,8,5,84.09,420.45
22887,1,3,66.3,198.9
22888,14,1,12.72,12.72
22889,16,3,126.31,378.93
22890,1,3,146.06,438.18
22891,2,3,114.06,342.18
22892,10,1,98.75,98.75
22893,3,3,104.18,312.54
22894,16,1,29.65,29.65
22895,16,4,127.91,511.64
22896,15,1,136.53,136.53
22897,4,2,134.97,269.94
22898,14,5,198.74,993.7
22899,3,1,58.91,58.91
22900,6,1,34.2,34.2
22901,4,1,140.88,140.88
22902,16,1,19.98,19.98
22903,4,1,47.98,47.98
22904,7,5,76.64,383.2
22905,5,1,174.45,174.45
22906,11,2,51.38,102.76
22907,3,2,75.12,150.24
22908,14,1,170.01,170.01
22909,11,5,19.81,99.05
22910,3,3,168.71,506.13
22911,7,2,88.28,176.56
22912,12,2,64.69,129.38
22913,18,3,72.67,218.01
22914,4,4,148.87,595.48
22915,10,1,164.98,164.98
22916,17,1,75.74,75.74
22917,11,3,95.94,287.82
22918,6,1,100.57,100.57
22919,6,5,144.35,721.75
22920,3,2,68.79,137.58
22921,9,4,163.43,653.72
22922,2,1,116.64,116.64
22923,4,2,123.6,247.2
22924,12,2,13.2,26.4
22925,5,2,120.16,240.32
22926,17,2,86.09,172.18
22927,4,5,183.76,918.8
22928,1,2,109.9,219.8
22929,15,5,158.17,790.85
22930,11,2,138.16,276.32
22931,5,1,114.51,114.51
22932,7,3,161.45,484.35
22933,4,4,150.96,603.84
22934,6,5,56.42,282.1
22935,12,2,118.73,237.46
22936,10,1,143.51,143.51
22937,11,4,87.71,350.84
22938,12,3,42.63,127.89
22939,11,1,190.04,190.04
22940,17,1,81.11,81.11
22941,18,4,74.94,299.76
22942,15,1,23.0,23.0
22943,6,1,55.27,55.27
22944,18,1,174.01,174.01
22945,12,1,130.45,130.45
22946,15,1,198.7,198.7
22947,17,2,190.22,380.44
22948,2,2,147.86,295.72
22949,7,3,71.83,215.49
22950,12,5,10.93,54.65
22951,10,5,178.42,892.1
22952,7,4,102.61,410.44
22953,9,5,106.78,533.9
22954,10,5,88.34,441.7
22955,11,1,79.69,79.69
22956,8,2,146.44,292.88
22957,10,1,143.51,143.51
22958,12,2,178.47,356.94
22959,10,1,73.65,73.65
22960,14,2,25.4,50.8
22961,11,1,131.58,131.58
22962,16,4,143.27,573.08
22963,18,1,148.23,148.23
22964,9,1,73.14,73.14
22965,13,3,18.81,56.43
22966,7,4,31.01,124.04
22967,10,1,161.99,161.99
22968,3,3,49.18,147.54
22969,18,2,31.99,63.98
22970,13,1,66.46,66.46
22971,8,2,184.86,369.72
22972,8,3,132.84,398.52
22973,18,4,82.37,329.48
22974,5,2,129.17,258.34
22975,6,4,18.12,72.48
22976,14,3,22.41,67.23
22977,18,3,57.56,172.68
22978,3,1,53.7,53.7
22979,1,2,160.46,320.92
22980,2,2,43.13,86.26
22981,15,4,26.16,104.64
22982,16,5,64.85,324.25
22983,5,1,166.95,166.95
22984,13,5,119.34,596.7
22985,12,2,155.83,311.66
22986,12,1,10.11,10.11
22987,9,3,95.03,285.09
22988,3,5,69.45,347.25
22989,7,2,51.56,103.12
22990,14,5,129.28,646.4
22991,8,3,179.06,537.18
22992,16,5,179.81,899.05
22993,1,3,134.82,404.46
22994,12,2,131.13,262.26
22995,16,4,143.27,573.08
22996,7,1,156.62,156.62
22997,5,3,199.95,599.85
22998,14,3,88.77,266.31
22999,3,4,173.59,694.36
23000,11,3,141.91,425.73
23001,1,4,34.0,136.0
23002,15,2,71.21,142.42
23003,3,4,181.39,725.56
23004,5,5,50.97,254.85
23005,5,3,89.07,267.21
23006,9,1,39.39,39.39
23007,14,2,83.01,166.02
23008,1,3,65.28,195.84
23009,1,2,102.43,204.86
23010,18,4,74.68,298.72
23011,10,4,195.35,781.4
23012,5,5,145.85,729.25
23013,18,4,161.26,645.04
23014,9,1,120.55,120.55
23015,8,3,21.61,64.83
23016,4,1,142.06,142.06
23017,9,5,143.65,718.25
23018,8,4,188.02,752.08
23019,12,4,83.29,333.16
23020,13,2,96.7,193.4
23021,18,4,23.4,93.6
23022,17,3,128.67,386.01
23023,15,2,122.06,244.12
23024,5,3,20.85,62.55
23025,14,2,33.54,67.08
23026,7,2,198.64,397.28
23027,8,1,169.26,169.26
23028,5,5,48.03,240.15
23029,6,1,171.21,171.21
23030,6,2,168.16,336.32
23031,9,2,90.57,181.14
23032,14,3,98.38,295.14
23033,13,5,89.83,449.15
23034,10,2,173.84,347.68
23035,15,3,30.58,91.74
23036,14,3,168.63,505.89
23037,5,3,102.05,306.15
23038,8,5,102.34,511.7
23039,1,5,181.87,909.35
23040,10,4,37.05,148.2
23041,7,2,17.67,35.34
23042,13,1,168.25,168.25
23043,4,5,114.68,573.4
23044,1,4,77.21,308.84
23045,14,3,14.86,44.58
23046,17,5,128.29,641.45
23047,13,4,164.82,659.28
23048,2,3,172.44,517.32
23049,7,1,73.04,73.04
23050,11,3,54.62,163.86
23051,7,2,10.27,20.54
23052,13,2,12.56,25.12
23053,11,1,88.24,88.24
23054,2,1,162.54,162.54
23055,12,3,83.37,250.11
23056,2,5,142.9,714.5
23057,12,1,112.16,112.16
23058,18,5,169.66,848.3
23059,11,1,116.67,116.67
23060,4,4,193.8,775.2
23061,13,3,19.48,58.44
23062,13,1,183.44,183.44
23063,6,5,19.32,96.6
23064,1,2,181.71,363.42
23065,8,1,76.38,76.38
23066,8,1,177.43,177.43
23067,11,2,121.17,242.34
23068,9,4,54.47,217.88
23069,17,5,55.82,279.1
23070,10,4,14.3,57.2
23071,7,5,17.25,86.25
23072,5,4,132.69,530.76
23073,18,2,114.82,229.64
23074,8,5,41.12,205.6
23075,9,3,145.07,435.21
23076,2,2,188.46,376.92
23077,14,4,50.05,200.2
23078,2,3,96.28,288.84
23079,2,4,115.54,462.16
23080,1,1,139.63,139.63
23081,10,4,53.48,213.92
23082,7,2,22.08,44.16
23083,1,1,197.09,197.09
23084,6,3,77.01,231.03
23085,13,5,174.48,872.4
23086,1,4,123.3,493.2
23087,12,1,137.25,137.25
23088,13,4,21.16,84.64
23089,3,1,114.52,114.52
23090,18,1,85.64,85.64
23091,7,1,33.45,33.45
23092,16,1,62.41,62.41
23093,1,4,112.37,449.48
23094,11,5,193.53,967.65
23095,12,3,165.1,495.3
23096,11,2,155.48,310.96
23097,10,4,176.08,704.32
23098,12,1,162.13,162.13
23099,4,1,115.98,115.98
23100,1,3,88.79,266.37
23101,10,5,29.24,146.2
23102,4,5,21.31,106.55
23103,17,4,90.4,361.6
23104,18,3,160.86,482.58
23105,7,4,138.3,553.2
23106,1,4,126.75,507.0
23107,9,1,47.67,47.67
23108,15,2,37.29,74.58
23109,5,2,120.73,241.46
23110,1,2,38.59,77.18
23111,6,5,190.94,954.7
23112,15,4,88.5,354.0
23113,8,1,68.49,68.49
23114,17,5,154.97,774.85
23115,6,4,162.91,651.64
23116,10,1,122.93,122.93
23117,17,1,10.47,10.47
23118,9,5,135.88,679.4
23119,15,2,98.32,196.64
23120,14,5,113.7,568.5
23121,9,2,111.23,222.46
23122,18,3,142.93,428.79
23123,15,3,38.22,114.66
23124,1,2,76.21,152.42
23125,1,3,60.42,181.26
23126,16,5,80.83,404.15
23127,14,5,103.87,519.35
23128,2,5,103.02,515.1
23129,2,2,145.72,291.44
23130,14,1,83.45,83.45
23131,3,2,183.65,367.3
23132,17,3,44.01,132.03
23133,17,5,145.17,725.85
23134,15,4,116.1,464.4
23135,14,2,185.09,370.18
23136,17,5,196.45,982.25
23137,6,1,44.08,44.08
23138,11,2,118.44,236.88
23139,9,1,137.6,137.6
23140,11,2,50.21,100.42
23141,2,5,15.36,76.8
23142,13,5,165.43,827.15
23143,2,1,117.52,117.52
23144,13,5,19.05,95.25
23145,12,2,188.78,377.56
23146,8,5,80.85,404.25
23147,11,1,28.96,28.96
23148,16,4,111.45,445.8
23149,6,1,52.75,52.75
23150,5,3,185.4,556.2
23151,17,3,79.25,237.75
23152,15,3,170.73,512.19
23153,12,3,30.86,92.58
23154,5,4,48.29,193.16
23155,18,5,46.29,231.45
23156,14,3,69.3,207.9
23157,14,4,67.48,269.92
23158,13,4,80.73,322.92
23159,15,4,11.12,44.48
23160,12,3,110.17,330.51
23161,18,5,183.88,919.4
23162,7,1,104.69,104.69
23163,3,4,179.44,717.76
23164,7,2,66.52,133.04
23165,7,1,67.44,67.44
23166,14,1,59.88,59.88
23167,4,2,106.69,213.38
23168,4,4,126.74,506.96
23169,13,3,163.94,491.82
23170,4,1,87.09,87.09
23171,2,5,147.04,735.2
23172,14,1,121.46,121.46
23173,4,3,41.59,124.77
23174,4,1,102.33,102.33
23175,5,2,194.85,389.7
23176,14,4,14.95,59.8
23177,2,5,54.68,273.4
23178,8,2,13.59,27.18
23179,2,3,33.96,101.88
23180,15,4,163.44,653.76
23181,3,3,135.92,407.76
23182,17,1,87.55,87.55
23183,2,1,21.47,21.47
23184,5,2,172.17,344.34
23185,11,3,85.33,255.99
23186,8,3,194.59,583.77
23187,13,5,121.1,605.5
23188,15,1,37.32,37.32
23189,11,3,175.76,527.28
23190,10,5,155.38,776.9
23191,2,1,133.28,133.28
23192,12,5,96.61,483.05
23193,8,2,184.86,369.72
23194,4,2,54.15,108.3
23195,8,4,86.18,344.72
23196,8,2,97.31,194.62
23197,3,5,199.5,997.5
23198,4,1,131.3,131.3
23199,8,5,33.04,165.2
23200,10,5,142.2,711.0
23201,1,5,149.9,749.5
23202,1,2,98.13,196.26
23203,10,5,194.04,970.2
23204,6,1,50.28,50.28
23205,14,5,54.5,272.5
23206,16,5,53.97,269.85
23207,7,2,176.0,352.0
23208,2,5,15.36,76.8
23209,12,4,36.95,147.8
23210,6,5,111.71,558.55
23211,6,4,126.6,506.4
23212,16,3,10.28,30.84
23213,6,1,28.62,28.62
23214,10,2,175.08,350.16
23215,13,2,33.64,67.28
23216,11,5,139.68,698.4
23217,7,2,97.96,195.92
23218,5,3,26.76,80.28
23219,1,2,95.94,191.88
23220,9,5,59.33,296.65
23221,18,4,138.56,554.24
23222,10,4,165.4,661.6
23223,6,2,152.85,305.7
23224,5,3,87.78,263.34
23225,11,4,80.25,321.0
23226,13,5,123.06,615.3
23227,14,1,136.82,136.82
23228,2,4,107.24,428.96
23229,12,3,22.24,66.72
23230,18,5,174.39,871.95
23231,13,2,64.07,128.14
23232,6,5,126.92,634.6
23233,13,2,111.8,223.6
23234,1,4,39.22,156.88
23235,3,2,108.85,217.7
23236,13,5,195.45,977.25
23237,6,4,50.15,200.6
23238,5,4,152.38,609.52
23239,12,4,46.82,187.28
23240,2,1,92.76,92.76
23241,6,2,26.08,52.16
23242,12,4,191.64,766.56
23243,6,2,95.55,191.1
23244,7,4,196.15,784.6
23245,8,5,156.04,780.2
23246,10,4,69.63,278.52
23247,14,5,116.53,582.65
23248,6,2,186.06,372.12
23249,16,3,18.11,54.33
23250,7,5,198.57,992.85
23251,8,2,54.7,109.4
23252,10,1,188.64,188.64
23253,9,2,30.93,61.86
23254,18,2,90.23,180.46
23255,18,1,174.39,174.39
23256,4,1,16.5,16.5
23257,12,1,112.16,112.16
23258,15,5,78.09,390.45
23259,10,2,65.98,131.96
23260,1,5,129.9,649.5
23261,15,4,64.35,257.4
23262,11,2,41.3,82.6
23263,10,4,99.15,396.6
23264,17,5,117.28,586.4
23265,4,1,192.1,192.1
23266,1,5,89.31,446.55
23267,5,2,29.53,59.06
23268,18,4,183.44,733.76
23269,6,4,17.03,68.12
23270,6,4,118.69,474.76
23271,5,4,70.89,283.56
23272,15,1,152.29,152.29
23273,10,2,147.81,295.62
23274,5,3,104.35,313.05
23275,5,4,76.12,304.48
23276,12,3,101.45,304.35
23277,3,2,120.91,241.82
23278,6,4,99.93,399.72
23279,2,2,138.48,276.96
23280,2,3,128.82,386.46
23281,4,4,148.85,595.4
23282,15,5,173.6,868.0
23283,9,4,50.55,202.2
23284,8,5,33.96,169.8
23285,13,5,104.07,520.35
23286,5,4,28.55,114.2
23287,10,4,23.66,94.64
23288,2,3,39.64,118.92
23289,11,5,144.34,721.7
23290,18,5,35.76,178.8
23291,1,5,198.11,990.55
23292,4,1,133.96,133.96
23293,9,1,76.05,76.05
23294,5,4,76.12,304.48
23295,7,3,68.41,205.23
23296,7,4,115.84,463.36
23297,5,1,63.12,63.12
23298,10,2,100.61,201.22
23299,10,4,130.65,522.6
23300,5,2,139.23,278.46
23301,6,5,113.77,568.85
23302,11,1,125.38,125.38
23303,16,4,110.65,442.6
23304,11,2,195.01,390.02
23305,6,5,112.21,561.05
23306,12,4,169.7,678.8
23307,3,2,29.28,58.56
23308,17,1,71.08,71.08
23309,6,3,21.78,65.34
23310,13,5,64.54,322.7
23311,12,3,32.11,96.33
23312,7,1,79.83,79.83
23313,9,2,116.45,232.9
23314,3,5,60.68,303.4
23315,14,2,89.02,178.04
23316,9,2,127.9,255.8
23317,17,4,129.02,516.08
23318,4,4,160.3,641.2
23319,9,1,113.13,113.13
23320,12,3,114.74,344.22
23321,11,5,81.75,408.75
23322,3,4,195.65,782.6
23323,8,1,174.13,174.13
23324,1,1,116.36,116.36
23325,12,1,180.38,180.38
23326,2,5,15.84,79.2
23327,15,5,137.23,686.15
23328,11,2,88.49,176.98
23329,15,2,50.03,100.06
23330,18,2,47.83,95.66
23331,18,5,30.53,152.65
23332,7,4,49.81,199.24
23333,11,4,52.22,208.88
23334,13,5,120.86,604.3
23335,13,4,36.07,144.28
23336,16,4,189.49,757.96
23337,9,5,109.35,546.75
23338,10,2,52.45,104.9
23339,10,2,116.9,233.8
23340,12,1,186.95,186.95
23341,18,4,75.83,303.32
23342,14,3,133.35,400.05
23343,4,2,148.18,296.36
23344,9,2,140.54,281.08
23345,6,2,97.91,195.82
23346,15,5,190.85,954.25
23347,12,4,65.12,260.48
23348,3,2,39.3,78.6
23349,7,4,184.34,737.36
23350,13,1,66.46,66.46
23351,1,3,163.05,489.15
23352,4,1,35.95,35.95
23353,16,3,56.54,169.62
23354,16,1,97.06,97.06
23355,1,4,76.05,304.2
23356,7,5,49.51,247.55
23357,9,5,69.19,345.95
23358,13,4,20.83,83.32
23359,14,3,117.47,352.41
23360,3,1,26.57,26.57
23361,17,4,111.05,444.2
23362,1,3,114.35,343.05
23363,2,5,15.36,76.8
23364,8,2,168.21,336.42
23365,7,1,194.75,194.75
23366,2,2,26.03,52.06
23367,11,3,199.25,597.75
23368,1,1,117.6,117.6
23369,13,4,118.24,472.96
23370,15,2,182.84,365.68
23371,17,3,85.18,255.54
23372,1,5,52.85,264.25
23373,18,3,188.66,565.98
23374,18,2,148.4,296.8
23375,9,5,50.73,253.65
23376,15,3,116.79,350.37
23377,9,4,70.08,280.32
23378,9,5,126.9,634.5
23379,2,1,126.08,126.08
23380,9,4,153.03,612.12
23381,13,3,74.92,224.76
23382,18,1,198.97,198.97
23383,10,1,86.27,86.27
23384,9,2,138.98,277.96
23385,2,2,17.25,34.5
23386,16,1,37.99,37.99
23387,1,2,74.77,149.54
23388,11,2,28.48,56.96
23389,5,2,91.27,182.54
23390,9,1,87.62,87.62
23391,9,1,196.0,196.0
23392,4,2,179.99,359.98
23393,15,1,160.77,160.77
23394,1,5,190.14,950.7
