ID de la orden,Fecha de la compra,ID del cliente,Género del cliente,Edad del cliente,Categoría del producto,Nombre del producto,Precio del producto,Cantidad comprada,Total de la orden,Método de pago,Región de envío
18395,2025-05-07,1464,,,Pantalones,Pantalón formal,"36,69",2,"73,38",Transferencia,Norte
18396,2025-04-25,2642,,,Accesorios,Bolso de mano,"77,74",2,"155,48",Contra entrega,Norte
18397,2025-03-02,2979,,,Chaquetas,Chaqueta deportiva,"146,96",1,"146,96",Transferencia,Oriente
18398,2025-07-24,1416,,,Accesorios,Reloj,"181,81",2,"363,62",Contra entrega,Sur
18399,2025-06-14,2464,,,Camisetas,Camiseta estampada,"74,52",4,"298,08",Transferencia,Norte
18400,2025-06-15,1686,,,Accesorios,Reloj,"111,49",5,"557,45",Tarjeta de crédito,Norte
18401,2025-08-15,1744,,,Chaquetas,Chaqueta deportiva,"39,03",1,"39,03",Tarjeta de crédito,Ciudad
18402,2025-03-13,1177,,,Zapatos,Zapatillas deportivas,"82,82",5,"414,1",Tarjeta de crédito,Ciudad
18403,2025-03-24,2830,,,Vestidos,Vestido de fiesta,"96,33",1,"96,33",Contra entrega,Oriente
18404,2025-02-27,1412,,,Chaquetas,Chaqueta deportiva,"178,55",3,"535,65",Tarjeta de débito,Ciudad
18405,2025-02-14,1638,,,Camisetas,Camiseta básica,"153,75",2,"307,5",Tarjeta de crédito,Ciudad
18406,2025-04-04,2806,,,Pantalones,Jogger,"146,27",4,"585,08",Transferencia,Sur
18407,2025-05-13,2589,,,Zapatos,Zapatos de vestir,"79,28",2,"158,56",Tarjeta de crédito,Ciudad
18408,2025-02-24,2129,,,Camisetas,Camiseta básica,"135,25",3,"405,75",Tarjeta de crédito,Sur
18409,2025-04-20,2437,,,Chaquetas,Chaqueta de cuero,101,3,303,Contra entrega,Ciudad
18410,2025-02-25,1722,,,Accesorios,Reloj,"155,58",4,"622,32",Tarjeta de débito,Sur
18411,2025-02-27,2221,,,Pantalones,Pantalón formal,"79,72",5,"398,6",Tarjeta de crédito,Sur
18412,2025-05-08,1562,,,Zapatos,Zapatillas deportivas,"195,35",4,"781,4",Tarjeta de crédito,Ciudad
18413,2025-05-09,1785,,,Zapatos,Zapatillas deportivas,"111,35",1,"111,35",Tarjeta de crédito,Oriente
18414,2025-07-23,2332,,,Pantalones,Jeans slim,"20,93",5,"104,65",Contra entrega,Sur
18415,2025-08-07,1658,,,Zapatos,Zapatos de vestir,"51,61",5,"258,05",Contra entrega,Sur
18416,2025-01-28,2975,,,Accesorios,Gorra,"17,13",4,"68,52",Tarjeta de débito,Oriente
18417,2025-06-13,1373,,,Camisetas,Camiseta estampada,"106,18",5,"530,9",Tarjeta de débito,Oriente
18418,2025-01-21,1265,,,Camisetas,Camiseta básica,"28,48",3,"85,44",Contra entrega,Norte
18419,2025-07-06,1362,,,Camisetas,Camiseta básica,"174,56",1,"174,56",Efectivo,Norte
18420,2025-02-07,2920,,,Vestidos,Vestido de verano,"105,48",2,"210,96",Transferencia,Oriente
18421,2025-02-15,2003,,,Vestidos,Vestido casual,"184,76",3,"554,28",Transferencia,Sur
18422,2025-02-26,2301,,,Accesorios,Reloj,"30,31",5,"151,55",Efectivo,Norte
18423,2025-02-14,1736,,,Pantalones,Jogger,"26,88",1,"26,88",Efectivo,Occidente
18424,2025-03-06,1849,,,Vestidos,Vestido casual,"39,29",5,"196,45",Tarjeta de crédito,Ciudad
18425,2025-08-11,1139,,,Camisetas,Camiseta deportiva,"11,36",3,"34,08",Contra entrega,Norte
18426,2025-02-09,2880,,,Accesorios,Gorra,"64,79",2,"129,58",Transferencia,Oriente
18427,2025-08-16,1248,,,Zapatos,Zapatos de vestir,"173,64",3,"520,92",Efectivo,Sur
18428,2025-02-02,2545,,,Chaquetas,Abrigo,"124,68",3,"374,04",Efectivo,Ciudad
18429,2025-02-14,1442,,,Pantalones,Pantalón formal,"103,56",3,"310,68",Tarjeta de crédito,Norte
18430,2025-06-12,1304,,,Accesorios,Reloj,"78,55",3,"235,65",Tarjeta de crédito,Sur
18431,2025-02-14,1651,,,Chaquetas,Chaqueta deportiva,"70,22",3,"210,66",Tarjeta de débito,Sur
18432,2025-05-25,2227,,,Vestidos,Vestido casual,"35,69",1,"35,69",Tarjeta de débito,Occidente
18433,2025-07-12,2587,,,Vestidos,Vestido casual,"114,68",5,"573,4",Tarjeta de débito,Oriente
18434,2025-04-17,2273,,,Vestidos,Vestido de verano,"137,63",3,"412,89",Tarjeta de crédito,Oriente
18435,2025-01-18,2662,,,Vestidos,Vestido de fiesta,"133,72",4,"534,88",Tarjeta de crédito,Occidente
18436,2025-06-12,1436,,,Vestidos,Vestido de verano,"186,15",3,"558,45",Transferencia,Ciudad
18437,2025-08-17,2518,,,Vestidos,Vestido casual,"173,26",3,"519,78",Transferencia,Sur
18438,2025-07-03,2366,,,Camisetas,Camiseta estampada,"58,37",5,"291,85",Tarjeta de crédito,Sur
18439,2025-04-27,2498,,,Accesorios,Bolso de mano,"44,64",3,"133,92",Transferencia,Sur
18440,2025-08-19,2194,,,Accesorios,Gorra,"103,19",4,"412,76",Tarjeta de crédito,Ciudad
18441,2025-07-01,1687,,,Chaquetas,Chaqueta de cuero,"25,57",4,"102,28",Transferencia,Occidente
18442,2025-01-05,2461,,,Accesorios,Bolso de mano,"15,84",5,"79,2",Transferencia,Oriente
18443,2025-08-15,2057,,,Zapatos,Zapatillas deportivas,"37,99",5,"189,95",Efectivo,Sur
18444,2025-01-01,1864,,,Accesorios,Gorra,"184,7",1,"184,7",Tarjeta de débito,Sur
18445,2025-03-20,1709,,,Chaquetas,Abrigo,"85,97",5,"429,85",Transferencia,Sur
18446,2025-07-21,2220,,,Zapatos,Zapatillas deportivas,"22,89",3,"68,67",Efectivo,Occidente
18447,2025-08-14,2212,,,Pantalones,Pantalón formal,"43,89",1,"43,89",Transferencia,Norte
18448,2025-01-24,2949,,,Chaquetas,Chaqueta deportiva,"168,94",4,"675,76",Contra entrega,Occidente
18449,2025-08-12,1451,,,Pantalones,Jeans slim,"199,89",1,"199,89",Tarjeta de débito,Oriente
18450,2025-03-23,1240,,,Pantalones,Jeans slim,"38,01",1,"38,01",Tarjeta de crédito,Oriente
18451,2025-05-11,2292,,,Pantalones,Jeans slim,"60,27",3,"180,81",Transferencia,Occidente
18452,2025-01-15,2622,,,Zapatos,Sandalias,"175,72",1,"175,72",Tarjeta de débito,Occidente
18453,2025-07-23,1128,,,Camisetas,Camiseta deportiva,"119,48",4,"477,92",Transferencia,Ciudad
18454,2025-04-04,1216,,,Vestidos,Vestido de fiesta,"147,5",1,"147,5",Tarjeta de débito,Oriente
18455,2025-03-08,1995,,,Vestidos,Vestido de fiesta,"138,56",4,"554,24",Transferencia,Occidente
18456,2025-04-07,2261,,,Vestidos,Vestido casual,"189,95",5,"949,75",Tarjeta de crédito,Sur
18457,2025-08-10,1279,,,Camisetas,Camiseta estampada,"153,19",5,"765,95",Transferencia,Ciudad
18458,2025-05-03,1747,,,Camisetas,Camiseta básica,"161,96",5,"809,8",Tarjeta de crédito,Ciudad
18459,2025-01-23,1546,,,Zapatos,Sandalias,"71,33",2,"142,66",Efectivo,Sur
18460,2025-04-19,2336,,,Accesorios,Gorra,"197,81",3,"593,43",Efectivo,Sur
18461,2025-08-27,1044,,,Pantalones,Jogger,"19,09",3,"57,27",Efectivo,Occidente
18462,2025-02-26,2043,,,Camisetas,Camiseta deportiva,"153,03",3,"459,09",Tarjeta de crédito,Norte
18463,2025-08-21,2464,,,Accesorios,Bolso de mano,"68,05",3,"204,15",Contra entrega,Occidente
18464,2025-07-12,2806,,,Camisetas,Camiseta básica,"118,56",5,"592,8",Tarjeta de crédito,Oriente
18465,2025-05-15,2745,,,Chaquetas,Chaqueta de cuero,"26,48",2,"52,96",Efectivo,Norte
18466,2025-04-05,2923,,,Accesorios,Gorra,"114,9",2,"229,8",Efectivo,Ciudad
18467,2025-08-20,2672,,,Camisetas,Camiseta estampada,"149,18",1,"149,18",Transferencia,Ciudad
18468,2025-08-01,1971,,,Chaquetas,Chaqueta de cuero,"85,89",3,"257,67",Contra entrega,Norte
18469,2025-04-24,2613,,,Vestidos,Vestido casual,"16,03",3,"48,09",Efectivo,Norte
18470,2025-07-28,2814,,,Accesorios,Bolso de mano,"116,93",5,"584,65",Tarjeta de crédito,Occidente
18471,2025-05-07,2937,,,Pantalones,Pantalón formal,"30,99",3,"92,97",Efectivo,Oriente
18472,2025-06-22,2579,,,Chaquetas,Chaqueta de cuero,"181,69",2,"363,38",Tarjeta de crédito,Occidente
18473,2025-06-02,2030,,,Zapatos,Sandalias,"41,51",5,"207,55",Efectivo,Oriente
18474,2025-02-12,1084,,,Accesorios,Gorra,"164,37",2,"328,74",Tarjeta de crédito,Sur
18475,2025-03-11,1027,,,Pantalones,Jeans slim,"69,66",1,"69,66",Tarjeta de crédito,Ciudad
18476,2025-02-04,2730,,,Pantalones,Pantalón formal,"163,2",1,"163,2",Transferencia,Oriente
18477,2025-01-22,2164,,,Chaquetas,Abrigo,"10,55",1,"10,55",Tarjeta de débito,Ciudad
18478,2025-08-06,1304,,,Accesorios,Reloj,"87,66",3,"262,98",Contra entrega,Norte
18479,2025-06-11,2810,,,Chaquetas,Abrigo,"119,49",5,"597,45",Tarjeta de débito,Occidente
18480,2025-04-16,2432,,,Zapatos,Zapatillas deportivas,"43,07",3,"129,21",Transferencia,Occidente
18481,2025-02-06,1568,,,Pantalones,Jogger,"197,34",5,"986,7",Transferencia,Sur
18482,2025-05-01,1632,,,Chaquetas,Abrigo,"48,15",2,"96,3",Tarjeta de crédito,Sur
18483,2025-07-11,1217,,,Vestidos,Vestido de verano,"182,47",5,"912,35",Contra entrega,Ciudad
18484,2025-02-11,1530,,,Pantalones,Jogger,"55,52",3,"166,56",Transferencia,Occidente
18485,2025-07-10,2313,,,Chaquetas,Abrigo,"149,33",3,"447,99",Contra entrega,Ciudad
18486,2025-07-26,1517,,,Vestidos,Vestido de fiesta,"88,1",3,"264,3",Tarjeta de débito,Sur
18487,2025-05-06,2661,,,Pantalones,Pantalón formal,"175,6",1,"175,6",Tarjeta de crédito,Ciudad
18488,2025-02-07,2817,,,Accesorios,Reloj,"81,42",5,"407,1",Contra entrega,Norte
18489,2025-01-18,2726,,,Vestidos,Vestido casual,"22,87",1,"22,87",Tarjeta de crédito,Sur
18490,2025-01-09,2738,,,Chaquetas,Chaqueta de cuero,"92,21",2,"184,42",Tarjeta de débito,Sur
18491,2025-03-21,2336,,,Zapatos,Zapatos de vestir,"136,37",1,"136,37",Tarjeta de débito,Occidente
18492,2025-05-16,2350,,,Zapatos,Sandalias,"106,53",3,"319,59",Efectivo,Sur
18493,2025-05-19,1761,,,Camisetas,Camiseta estampada,"74,9",2,"149,8",Efectivo,Occidente
18494,2025-07-14,2670,,,Pantalones,Jeans slim,"175,22",3,"525,66",Transferencia,Sur
18495,2025-04-10,1444,,,Accesorios,Gorra,"83,94",4,"335,76",Tarjeta de débito,Oriente
18496,2025-03-04,1361,,,Vestidos,Vestido de fiesta,"170,03",1,"170,03",Tarjeta de débito,Ciudad
18497,2025-01-23,1485,,,Vestidos,Vestido casual,"104,52",5,"522,6",Transferencia,Ciudad
18498,2025-06-22,2836,,,Accesorios,Bolso de mano,"33,83",4,"135,32",Efectivo,Occidente
18499,2025-05-18,1597,,,Chaquetas,Abrigo,"121,53",2,"243,06",Contra entrega,Sur
18500,2025-06-23,1270,,,Accesorios,Gorra,"135,15",2,"270,3",Tarjeta de débito,Ciudad
18501,2025-07-03,1238,,,Camisetas,Camiseta estampada,"121,29",2,"242,58",Efectivo,Oriente
18502,2025-07-04,1880,,,Zapatos,Sandalias,"44,82",3,"134,46",Tarjeta de crédito,Ciudad
18503,2025-08-12,2522,,,Vestidos,Vestido de fiesta,"38,41",4,"153,64",Contra entrega,Sur
18504,2025-05-01,1864,,,Vestidos,Vestido de verano,"103,41",5,"517,05",Tarjeta de débito,Sur
18505,2025-07-10,2916,,,Zapatos,Sandalias,"191,12",2,"382,24",Tarjeta de crédito,Oriente
18506,2025-05-21,2090,,,Zapatos,Zapatillas deportivas,"70,16",4,"280,64",Tarjeta de débito,Ciudad
18507,2025-01-19,2175,,,Chaquetas,Chaqueta deportiva,"154,88",1,"154,88",Efectivo,Sur
18508,2025-08-12,2521,,,Camisetas,Camiseta básica,"113,4",1,"113,4",Tarjeta de crédito,Occidente
18509,2025-03-26,1260,,,Accesorios,Reloj,"101,59",4,"406,36",Tarjeta de crédito,Sur
18510,2025-01-21,2754,,,Vestidos,Vestido casual,"168,64",2,"337,28",Tarjeta de crédito,Occidente
18511,2025-01-03,1509,,,Vestidos,Vestido casual,"121,76",5,"608,8",Transferencia,Sur
18512,2025-07-22,2748,,,Pantalones,Jeans slim,"92,19",5,"460,95",Transferencia,Occidente
18513,2025-08-08,1380,,,Accesorios,Bolso de mano,"153,82",2,"307,64",Tarjeta de débito,Sur
18514,2025-02-25,1503,,,Pantalones,Jeans slim,"114,35",3,"343,05",Efectivo,Oriente
18515,2025-06-19,2220,,,Accesorios,Bolso de mano,"45,29",4,"181,16",Efectivo,Occidente
18516,2025-03-18,2156,,,Chaquetas,Chaqueta deportiva,"198,51",4,"794,04",Tarjeta de crédito,Occidente
18517,2025-04-28,1795,,,Zapatos,Zapatillas deportivas,"16,98",4,"67,92",Tarjeta de crédito,Oriente
18518,2025-08-15,2097,,,Pantalones,Jogger,"64,36",2,"128,72",Transferencia,Oriente
18519,2025-07-28,2705,,,Pantalones,Jeans slim,"14,05",4,"56,2",Tarjeta de débito,Norte
18520,2025-08-14,2067,,,Vestidos,Vestido casual,"45,97",2,"91,94",Tarjeta de débito,Occidente
18521,2025-03-07,1118,,,Accesorios,Gorra,"184,73",5,"923,65",Tarjeta de crédito,Oriente
18522,2025-07-07,2968,,,Camisetas,Camiseta básica,"61,51",3,"184,53",Tarjeta de débito,Oriente
18523,2025-01-15,1549,,,Zapatos,Sandalias,"199,5",5,"997,5",Transferencia,Norte
18524,2025-07-08,1682,,,Accesorios,Bolso de mano,"33,7",1,"33,7",Efectivo,Sur
18525,2025-04-22,1735,,,Camisetas,Camiseta estampada,"160,23",4,"640,92",Transferencia,Ciudad
18526,2025-05-03,2625,,,Zapatos,Zapatillas deportivas,"112,17",3,"336,51",Efectivo,Sur
18527,2025-08-09,2285,,,Vestidos,Vestido casual,"146,89",4,"587,56",Contra entrega,Oriente
18528,2025-05-08,2527,,,Pantalones,Jogger,"76,1",3,"228,3",Efectivo,Norte
18529,2025-04-21,1719,,,Camisetas,Camiseta estampada,"171,77",4,"687,08",Efectivo,Ciudad
18530,2025-06-25,1030,,,Pantalones,Jeans slim,"190,22",1,"190,22",Contra entrega,Norte
18531,2025-04-16,1035,,,Pantalones,Jogger,"135,34",3,"406,02",Transferencia,Ciudad
18532,2025-04-18,1822,,,Vestidos,Vestido de fiesta,"108,97",1,"108,97",Tarjeta de crédito,Norte
18533,2025-05-02,1716,,,Vestidos,Vestido casual,"16,55",2,"33,1",Tarjeta de crédito,Ciudad
18534,2025-03-13,2653,,,Accesorios,Bolso de mano,"86,7",2,"173,4",Contra entrega,Occidente
18535,2025-07-26,1389,,,Camisetas,Camiseta básica,"51,74",3,"155,22",Contra entrega,Oriente
18536,2025-08-06,1039,,,Accesorios,Gorra,"126,75",2,"253,5",Tarjeta de crédito,Sur
18537,2025-03-25,2295,,,Camisetas,Camiseta básica,"191,64",5,"958,2",Tarjeta de crédito,Sur
18538,2025-02-17,1618,,,Accesorios,Gorra,"158,5",5,"792,5",Efectivo,Oriente
18539,2025-02-25,1994,,,Vestidos,Vestido de fiesta,"131,67",3,"395,01",Tarjeta de débito,Ciudad
18540,2025-07-24,1823,,,Zapatos,Zapatillas deportivas,"40,2",3,"120,6",Tarjeta de crédito,Occidente
18541,2025-01-21,2046,,,Chaquetas,Abrigo,"186,82",1,"186,82",Tarjeta de crédito,Occidente
18542,2025-08-13,1202,,,Zapatos,Zapatos de vestir,"76,05",1,"76,05",Contra entrega,Norte
18543,2025-01-08,2924,,,Camisetas,Camiseta estampada,"159,41",3,"478,23",Tarjeta de crédito,Occidente
18544,2025-06-01,1607,,,Accesorios,Gorra,"143,94",3,"431,82",Tarjeta de débito,Sur
18545,2025-03-24,1175,,,Accesorios,Bolso de mano,"196,49",3,"589,47",Tarjeta de débito,Sur
18546,2025-05-27,2178,,,Pantalones,Pantalón formal,"131,87",1,"131,87",Contra entrega,Occidente
18547,2025-06-26,1750,,,Camisetas,Camiseta deportiva,"88,66",2,"177,32",Tarjeta de débito,Sur
18548,2025-07-07,1958,,,Chaquetas,Abrigo,"106,53",1,"106,53",Tarjeta de crédito,Norte
18549,2025-02-02,1106,,,Vestidos,Vestido casual,"192,1",1,"192,1",Tarjeta de crédito,Ciudad
18550,2025-04-21,1274,,,Accesorios,Gorra,"26,3",2,"52,6",Contra entrega,Occidente
18551,2025-01-24,1704,,,Accesorios,Bolso de mano,"96,22",3,"288,66",Tarjeta de débito,Norte
18552,2025-04-14,2411,,,Vestidos,Vestido de verano,"40,95",2,"81,9",Transferencia,Occidente
18553,2025-05-05,2038,,,Camisetas,Camiseta deportiva,"83,67",2,"167,34",Tarjeta de débito,Occidente
18554,2025-05-07,1317,,,Vestidos,Vestido casual,"147,81",3,"443,43",Transferencia,Norte
18555,2025-04-17,1620,,,Chaquetas,Abrigo,"42,89",4,"171,56",Contra entrega,Ciudad
18556,2025-06-21,2827,,,Vestidos,Vestido de fiesta,"96,91",5,"484,55",Tarjeta de crédito,Oriente
18557,2025-02-26,1574,,,Pantalones,Jogger,"138,66",1,"138,66",Transferencia,Occidente
18558,2025-07-09,1602,,,Accesorios,Reloj,"112,43",5,"562,15",Tarjeta de crédito,Norte
18559,2025-03-11,1984,,,Pantalones,Jogger,"136,04",2,"272,08",Efectivo,Oriente
18560,2025-05-11,2302,,,Pantalones,Jeans slim,"103,41",4,"413,64",Tarjeta de crédito,Occidente
18561,2025-02-19,2678,,,Chaquetas,Abrigo,"128,29",5,"641,45",Efectivo,Occidente
18562,2025-01-28,2591,,,Vestidos,Vestido de verano,"117,36",3,"352,08",Tarjeta de débito,Occidente
18563,2025-04-19,1049,,,Zapatos,Zapatos de vestir,"91,64",1,"91,64",Tarjeta de débito,Oriente
18564,2025-06-20,1788,,,Zapatos,Sandalias,"136,27",4,"545,08",Efectivo,Norte
18565,2025-04-25,1241,,,Camisetas,Camiseta básica,"177,82",3,"533,46",Tarjeta de crédito,Ciudad
18566,2025-06-04,1076,,,Pantalones,Pantalón formal,"27,14",2,"54,28",Efectivo,Sur
18567,2025-08-20,2951,,,Chaquetas,Chaqueta deportiva,"194,56",2,"389,12",Efectivo,Sur
18568,2025-04-28,1628,,,Pantalones,Jogger,"104,59",4,"418,36",Tarjeta de crédito,Ciudad
18569,2025-02-16,2419,,,Zapatos,Sandalias,"78,25",5,"391,25",Tarjeta de crédito,Norte
18570,2025-04-13,1141,,,Zapatos,Sandalias,"91,96",4,"367,84",Transferencia,Ciudad
18571,2025-08-10,1390,,,Accesorios,Gorra,"91,63",4,"366,52",Tarjeta de crédito,Oriente
18572,2025-05-28,2268,,,Zapatos,Zapatos de vestir,"149,72",5,"748,6",Tarjeta de crédito,Sur
18573,2025-06-22,2978,,,Chaquetas,Chaqueta de cuero,"184,15",4,"736,6",Tarjeta de crédito,Sur
18574,2025-05-04,1521,,,Camisetas,Camiseta estampada,"71,51",4,"286,04",Tarjeta de crédito,Norte
18575,2025-05-25,1169,,,Vestidos,Vestido casual,"144,6",4,"578,4",Tarjeta de crédito,Norte
18576,2025-01-05,2451,,,Zapatos,Zapatos de vestir,"82,09",2,"164,18",Efectivo,Occidente
18577,2025-03-19,1147,,,Camisetas,Camiseta deportiva,"36,97",2,"73,94",Transferencia,Sur
18578,2025-04-06,1172,,,Zapatos,Zapatillas deportivas,"176,65",4,"706,6",Efectivo,Norte
18579,2025-03-09,2858,,,Chaquetas,Chaqueta de cuero,"192,48",4,"769,92",Tarjeta de crédito,Occidente
18580,2025-02-07,1246,,,Chaquetas,Abrigo,"81,18",4,"324,72",Efectivo,Sur
18581,2025-03-12,1748,,,Chaquetas,Abrigo,"51,01",1,"51,01",Efectivo,Sur
18582,2025-02-20,1967,,,Camisetas,Camiseta básica,"188,48",4,"753,92",Transferencia,Ciudad
18583,2025-06-12,2879,,,Pantalones,Pantalón formal,"38,03",3,"114,09",Tarjeta de débito,Sur
18584,2025-07-07,2664,,,Camisetas,Camiseta estampada,"38,38",3,"115,14",Tarjeta de crédito,Norte
18585,2025-04-07,2767,,,Vestidos,Vestido de fiesta,"37,98",2,"75,96",Contra entrega,Norte
18586,2025-08-21,1168,,,Pantalones,Jogger,"44,95",2,"89,9",Contra entrega,Occidente
18587,2025-08-02,1198,,,Pantalones,Jogger,"157,08",2,"314,16",Efectivo,Ciudad
18588,2025-08-21,1516,,,Accesorios,Reloj,"90,5",2,181,Efectivo,Occidente
18589,2025-07-10,1235,,,Pantalones,Jogger,"116,41",2,"232,82",Tarjeta de débito,Sur
18590,2025-01-05,1574,,,Zapatos,Zapatos de vestir,"148,95",2,"297,9",Tarjeta de débito,Oriente
18591,2025-02-06,1548,,,Chaquetas,Chaqueta deportiva,"188,56",3,"565,68",Tarjeta de crédito,Occidente
18592,2025-04-28,2146,,,Vestidos,Vestido de fiesta,"47,66",5,"238,3",Transferencia,Oriente
18593,2025-04-02,1850,,,Chaquetas,Abrigo,"110,37",4,"441,48",Tarjeta de crédito,Ciudad
18594,2025-04-20,1869,,,Vestidos,Vestido casual,"194,11",1,"194,11",Tarjeta de débito,Ciudad
18595,2025-03-28,2590,,,Accesorios,Bolso de mano,"164,52",4,"658,08",Contra entrega,Norte
18596,2025-04-04,2700,,,Camisetas,Camiseta básica,"41,97",4,"167,88",Transferencia,Occidente
18597,2025-07-08,2918,,,Vestidos,Vestido casual,"52,79",5,"263,95",Tarjeta de crédito,Sur
18598,2025-05-24,2367,,,Vestidos,Vestido de verano,"177,54",4,"710,16",Tarjeta de crédito,Ciudad
18599,2025-06-01,2339,,,Accesorios,Bolso de mano,"98,9",3,"296,7",Efectivo,Norte
18600,2025-08-08,2216,,,Vestidos,Vestido casual,"198,31",5,"991,55",Tarjeta de débito,Sur
18601,2025-08-01,2837,,,Vestidos,Vestido de fiesta,"176,78",1,"176,78",Contra entrega,Sur
18602,2025-02-25,1051,,,Camisetas,Camiseta estampada,"144,29",2,"288,58",Tarjeta de débito,Sur
18603,2025-04-27,2337,,,Accesorios,Gorra,"94,69",2,"189,38",Tarjeta de crédito,Oriente
18604,2025-08-17,2081,,,Accesorios,Gorra,"144,82",3,"434,46",Tarjeta de crédito,Norte
18605,2025-06-11,2180,,,Accesorios,Reloj,"20,95",2,"41,9",Transferencia,Ciudad
18606,2025-05-12,2660,,,Vestidos,Vestido de fiesta,"43,76",5,"218,8",Transferencia,Occidente
18607,2025-08-10,1221,,,Vestidos,Vestido de fiesta,"152,29",5,"761,45",Contra entrega,Oriente
18608,2025-03-23,2752,,,Accesorios,Reloj,"134,07",2,"268,14",Efectivo,Oriente
18609,2025-02-09,1935,,,Vestidos,Vestido de verano,"31,9",1,"31,9",Tarjeta de crédito,Ciudad
18610,2025-08-26,1230,,,Accesorios,Bolso de mano,"147,86",2,"295,72",Efectivo,Sur
18611,2025-03-08,2854,,,Zapatos,Zapatos de vestir,"35,56",4,"142,24",Transferencia,Ciudad
18612,2025-08-25,1742,,,Camisetas,Camiseta básica,"176,17",4,"704,68",Tarjeta de crédito,Oriente
18613,2025-03-19,1680,,,Camisetas,Camiseta estampada,"76,38",1,"76,38",Efectivo,Oriente
18614,2025-08-01,1052,,,Pantalones,Pantalón formal,"176,14",4,"704,56",Tarjeta de crédito,Ciudad
18615,2025-06-10,2544,,,Accesorios,Bolso de mano,"171,02",5,"855,1",Tarjeta de débito,Sur
18616,2025-08-09,2960,,,Zapatos,Zapatos de vestir,"112,01",4,"448,04",Efectivo,Norte
18617,2025-03-28,2078,,,Chaquetas,Chaqueta deportiva,"116,33",3,"348,99",Tarjeta de débito,Norte
18618,2025-08-17,1049,,,Camisetas,Camiseta estampada,"63,73",2,"127,46",Tarjeta de crédito,Oriente
18619,2025-07-11,2709,,,Vestidos,Vestido de verano,"132,28",5,"661,4",Efectivo,Ciudad
18620,2025-04-05,1132,,,Zapatos,Zapatillas deportivas,"121,45",4,"485,8",Tarjeta de débito,Norte
18621,2025-07-16,1085,,,Accesorios,Bolso de mano,"157,12",4,"628,48",Tarjeta de crédito,Norte
18622,2025-05-26,1539,,,Zapatos,Sandalias,"25,14",5,"125,7",Tarjeta de crédito,Occidente
18623,2025-03-06,1329,,,Accesorios,Bolso de mano,"94,29",2,"188,58",Tarjeta de crédito,Ciudad
18624,2025-05-24,2127,,,Vestidos,Vestido casual,"194,39",2,"388,78",Transferencia,Norte
18625,2025-03-15,2825,,,Pantalones,Jogger,"105,82",4,"423,28",Tarjeta de crédito,Sur
18626,2025-05-25,1231,,,Pantalones,Pantalón formal,"33,14",1,"33,14",Tarjeta de débito,Norte
18627,2025-06-15,1899,,,Chaquetas,Abrigo,"117,72",5,"588,6",Tarjeta de débito,Norte
18628,2025-03-15,2529,,,Vestidos,Vestido casual,"25,41",3,"76,23",Tarjeta de crédito,Sur
18629,2025-05-16,1545,,,Accesorios,Gorra,"54,13",5,"270,65",Tarjeta de crédito,Oriente
18630,2025-05-17,2818,,,Pantalones,Pantalón formal,"98,76",5,"493,8",Tarjeta de crédito,Oriente
18631,2025-08-26,1824,,,Chaquetas,Abrigo,"31,53",2,"63,06",Tarjeta de crédito,Occidente
18632,2025-01-14,1202,,,Accesorios,Gorra,"156,26",1,"156,26",Efectivo,Oriente
18633,2025-07-05,1822,,,Vestidos,Vestido casual,"94,13",4,"376,52",Tarjeta de crédito,Ciudad
18634,2025-01-21,2664,,,Vestidos,Vestido de fiesta,"72,1",5,"360,5",Efectivo,Oriente
18635,2025-07-09,1963,,,Accesorios,Bolso de mano,"30,87",2,"61,74",Efectivo,Norte
18636,2025-07-02,1329,,,Vestidos,Vestido casual,"64,87",4,"259,48",Transferencia,Norte
18637,2025-04-05,2039,,,Chaquetas,Chaqueta de cuero,"63,3",4,"253,2",Efectivo,Sur
18638,2025-01-06,2647,,,Zapatos,Sandalias,"70,18",2,"140,36",Tarjeta de débito,Ciudad
18639,2025-07-27,1018,,,Chaquetas,Chaqueta deportiva,"27,05",3,"81,15",Efectivo,Oriente
